Date,Weight,Link,Round,Time
"June 18, 2022",Women's Flyweight,http://ufcstats.com/fight-details/2c7c7648e847f2e5,3,5:00
"June 18, 2022",Welterweight,http://ufcstats.com/fight-details/9a92d376fba2379d,1,1:34
"June 18, 2022",Featherweight,http://ufcstats.com/fight-details/1378fc2be3819b2b,1,1:12
"June 18, 2022",Women's Strawweight,http://ufcstats.com/fight-details/5b5d7f7ae712c6d8,3,5:00
"June 18, 2022",Bantamweight,http://ufcstats.com/fight-details/8b5c760f34daafe0,1,0:59
"June 18, 2022",Middleweight,http://ufcstats.com/fight-details/897d9e21c59d0633,2,4:25
"June 18, 2022",Middleweight,http://ufcstats.com/fight-details/e8a5e53ffd33c0f9,1,1:13
"June 11, 2022",Light Heavyweight,http://ufcstats.com/fight-details/fd49f89b9d97566b,5,4:32
"June 11, 2022",Women's Flyweight,http://ufcstats.com/fight-details/049ad6d87b42eba8,5,5:00
"June 11, 2022",Women's Strawweight,http://ufcstats.com/fight-details/4305cb30533dac77,2,2:28
"June 11, 2022",Welterweight,http://ufcstats.com/fight-details/d7a7ba46c4f075d7,2,2:24
"June 11, 2022",Welterweight,http://ufcstats.com/fight-details/f115a91066a77ee7,1,2:32
"June 11, 2022",Featherweight,http://ufcstats.com/fight-details/c94b153951be7590,3,5:00
"June 11, 2022",Lightweight,http://ufcstats.com/fight-details/4a116a55ffaa0d64,1,1:14
"June 11, 2022",Middleweight,http://ufcstats.com/fight-details/50eed57ea1390e16,3,5:00
"June 11, 2022",Bantamweight,http://ufcstats.com/fight-details/029f5c36820fdc09,3,5:00
"June 11, 2022",Women's Strawweight,http://ufcstats.com/fight-details/f466cd99d02644e9,1,1:22
"June 11, 2022",Women's Featherweight,http://ufcstats.com/fight-details/5f4a107d930e4852,3,5:00
"June 04, 2022",Heavyweight,http://ufcstats.com/fight-details/7a635063e5f1699b,1,2:12
"June 04, 2022",Featherweight,http://ufcstats.com/fight-details/aacb47949a572f25,3,5:00
"June 04, 2022",Featherweight,http://ufcstats.com/fight-details/344d60564cd136ff,3,0:55
"June 04, 2022",Women's Flyweight,http://ufcstats.com/fight-details/3aa49ed298e4c34f,1,4:55
"June 04, 2022",Flyweight,http://ufcstats.com/fight-details/a679800d2e7c3be2,1,1:01
"June 04, 2022",Light Heavyweight,http://ufcstats.com/fight-details/93969a7368dc2e14,1,4:40
"June 04, 2022",Women's Strawweight,http://ufcstats.com/fight-details/4f2501e804c84abe,2,4:01
"June 04, 2022",Lightweight,http://ufcstats.com/fight-details/e5e75d831670b401,3,5:00
"June 04, 2022",Featherweight,http://ufcstats.com/fight-details/04e6198326be4857,3,5:00
"June 04, 2022",Lightweight,http://ufcstats.com/fight-details/ed32da52aff68944,2,1:32
"June 04, 2022",Bantamweight,http://ufcstats.com/fight-details/43d7d4b67be48553,1,1:08
"June 04, 2022",Flyweight,http://ufcstats.com/fight-details/7e20b0536fbbd560,3,5:00
"June 04, 2022",Welterweight,http://ufcstats.com/fight-details/a09447d185a62251,3,5:00
"June 04, 2022",Women's Flyweight,http://ufcstats.com/fight-details/59b2bbb251968ca9,2,2:38
"May 21, 2022",Women's Bantamweight,http://ufcstats.com/fight-details/7a2c841693b54dd7,5,5:00
"May 21, 2022",Welterweight,http://ufcstats.com/fight-details/5d4fb748ad246269,3,5:00
"May 21, 2022",Middleweight,http://ufcstats.com/fight-details/f682118709b4143e,1,4:48
"May 21, 2022",Women's Strawweight,http://ufcstats.com/fight-details/5eaff5c832430378,3,5:00
"May 21, 2022",Middleweight,http://ufcstats.com/fight-details/4a789cdd5aaf4439,3,5:00
"May 21, 2022",Middleweight,http://ufcstats.com/fight-details/cbdfb3c648d7bada,1,1:04
"May 21, 2022",Heavyweight,http://ufcstats.com/fight-details/1b4d0c9e3c59b33b,1,4:35
"May 21, 2022",Lightweight,http://ufcstats.com/fight-details/534c07488396e124,2,3:05
"May 21, 2022",Bantamweight,http://ufcstats.com/fight-details/3542f9f30926f364,3,5:00
"May 21, 2022",Featherweight,http://ufcstats.com/fight-details/5136dc566f46daf6,3,3:00
"May 21, 2022",Women's Strawweight,http://ufcstats.com/fight-details/bc7228d30ff5be46,3,3:52
"May 14, 2022",Light Heavyweight,http://ufcstats.com/fight-details/5c281439d20184f1,3,1:11
"May 14, 2022",Light Heavyweight,http://ufcstats.com/fight-details/2fa88b72973478b6,1,2:22
"May 14, 2022",Bantamweight,http://ufcstats.com/fight-details/43543a2c1c7a7135,3,0:49
"May 14, 2022",Women's Flyweight,http://ufcstats.com/fight-details/fad150a0288efbd7,3,5:00
"May 14, 2022",Lightweight,http://ufcstats.com/fight-details/e240d6f77747ec46,1,3:27
"May 14, 2022",Flyweight,http://ufcstats.com/fight-details/b3248692dfb954b2,3,5:00
"May 14, 2022",Women's Flyweight,http://ufcstats.com/fight-details/7e047b195135ef06,3,5:00
"May 14, 2022",Lightweight,http://ufcstats.com/fight-details/8a1aa64eb1f17913,2,3:22
"May 14, 2022",Women's Strawweight,http://ufcstats.com/fight-details/f549164690d723bb,3,5:00
"May 14, 2022",Flyweight,http://ufcstats.com/fight-details/22f1133d02700bb2,3,5:00
"May 14, 2022",Middleweight,http://ufcstats.com/fight-details/afed0bac5ce5a2f3,1,1:16
"May 07, 2022",Lightweight,http://ufcstats.com/fight-details/7d4e49d8a6678157,1,3:22
"May 07, 2022",Women's Strawweight,http://ufcstats.com/fight-details/9d61012a6020516e,5,5:00
"May 07, 2022",Lightweight,http://ufcstats.com/fight-details/a2ebb5f86eb64f22,2,0:17
"May 07, 2022",Light Heavyweight,http://ufcstats.com/fight-details/c020ccbd7cdefb6e,3,5:00
"May 07, 2022",Welterweight,http://ufcstats.com/fight-details/8390441d93736719,3,5:00
"May 07, 2022",Welterweight,http://ufcstats.com/fight-details/6a902b97ac98c283,3,5:00
"May 07, 2022",Women's Featherweight,http://ufcstats.com/fight-details/fc4939b3c9071e66,3,5:00
"May 07, 2022",Flyweight,http://ufcstats.com/fight-details/80ac36a9dbc4b1a1,1,2:14
"May 07, 2022",Heavyweight,http://ufcstats.com/fight-details/ff6c8dab41efcc09,3,5:00
"May 07, 2022",Welterweight,http://ufcstats.com/fight-details/397dd9a8694ef413,1,2:35
"May 07, 2022",Women's Flyweight,http://ufcstats.com/fight-details/60d9d50b763adc62,3,5:00
"May 07, 2022",Flyweight,http://ufcstats.com/fight-details/8289033e03b4d9a3,3,5:00
"May 07, 2022",Women's Strawweight,http://ufcstats.com/fight-details/88455c967a7ef6fc,3,5:00
"May 07, 2022",Bantamweight,http://ufcstats.com/fight-details/430309e0f8a315d5,3,5:00
"April 30, 2022",Bantamweight,http://ufcstats.com/fight-details/5ae5eb729c6bb169,5,5:00
"April 30, 2022",Heavyweight,http://ufcstats.com/fight-details/eb277b5ea2a19124,3,5:00
"April 30, 2022",Featherweight,http://ufcstats.com/fight-details/632c2d4ed12f2bdf,1,0:41
"April 30, 2022",Lightweight,http://ufcstats.com/fight-details/7c8701bb78cb4de8,3,4:11
"April 30, 2022",Featherweight,http://ufcstats.com/fight-details/760e3f292b834637,3,5:00
"April 30, 2022",Middleweight,http://ufcstats.com/fight-details/6b956992204ec040,3,5:00
"April 30, 2022",Heavyweight,http://ufcstats.com/fight-details/d2484d74f819d813,1,2:11
"April 30, 2022",Flyweight,http://ufcstats.com/fight-details/7e4b7a70838e5ba4,1,1:18
"April 30, 2022",Welterweight,http://ufcstats.com/fight-details/5b731da9e4be4391,2,4:02
"April 30, 2022",Lightweight,http://ufcstats.com/fight-details/9217ecc287ac482d,3,5:00
"April 30, 2022",Women's Flyweight,http://ufcstats.com/fight-details/80cf37627a129145,2,3:11
"April 23, 2022",Women's Strawweight,http://ufcstats.com/fight-details/3a3ac7b3987f6799,1,3:13
"April 23, 2022",Lightweight,http://ufcstats.com/fight-details/6017351e164dbca3,1,3:01
"April 23, 2022",Women's Flyweight,http://ufcstats.com/fight-details/a45d4327bc82bc28,3,5:00
"April 23, 2022",Featherweight,http://ufcstats.com/fight-details/173d576e6247a88a,1,2:32
"April 23, 2022",Catch Weight,http://ufcstats.com/fight-details/992e84bf59837e21,1,2:36
"April 23, 2022",Welterweight,http://ufcstats.com/fight-details/9b8a82276f06829f,2,4:15
"April 23, 2022",Light Heavyweight,http://ufcstats.com/fight-details/e8c57c6259193466,1,4:55
"April 23, 2022",Bantamweight,http://ufcstats.com/fight-details/926977ec3ed0ebe1,1,2:48
"April 23, 2022",Welterweight,http://ufcstats.com/fight-details/e4d946470fd150fe,3,5:00
"April 23, 2022",Light Heavyweight,http://ufcstats.com/fight-details/6a4ba72b084193b5,3,5:00
"April 23, 2022",Welterweight,http://ufcstats.com/fight-details/7cf7960c6ccb5fa1,1,3:52
"April 16, 2022",Welterweight,http://ufcstats.com/fight-details/6d4b6224f26572f9,5,5:00
"April 16, 2022",Middleweight,http://ufcstats.com/fight-details/a0a120c50d93f70a,3,3:56
"April 16, 2022",Welterweight,http://ufcstats.com/fight-details/7c5fc3fc7be4a997,1,4:39
"April 16, 2022",Women's Bantamweight,http://ufcstats.com/fight-details/2e94ee4b9f5fddea,3,5:00
"April 16, 2022",Featherweight,http://ufcstats.com/fight-details/4f6e7159e77d4215,3,5:00
"April 16, 2022",Welterweight,http://ufcstats.com/fight-details/559031e51ced0b53,3,5:00
"April 16, 2022",Heavyweight,http://ufcstats.com/fight-details/b09f8cd4cbd7ba56,3,3:21
"April 16, 2022",Women's Bantamweight,http://ufcstats.com/fight-details/c20e6697335c3b3d,3,5:00
"April 16, 2022",Lightweight,http://ufcstats.com/fight-details/74c58b9d638c5eaa,2,0:33
"April 16, 2022",Lightweight,http://ufcstats.com/fight-details/0987b3f785e26d1c,2,4:50
"April 16, 2022",Heavyweight,http://ufcstats.com/fight-details/1ceab8fa45996f51,3,1:38
"April 16, 2022",Lightweight,http://ufcstats.com/fight-details/eac46cfead228e11,3,5:00
"April 16, 2022",Women's Strawweight,http://ufcstats.com/fight-details/0daf776bd222daad,3,5:00
"April 16, 2022",Bantamweight,http://ufcstats.com/fight-details/fb7ebdda8658fa05,1,0:47
"April 09, 2022",Featherweight,http://ufcstats.com/fight-details/dc0ab34f1952cb48,4,0:45
"April 09, 2022",Bantamweight,http://ufcstats.com/fight-details/9a8964b148cb5923,5,5:00
"April 09, 2022",Welterweight,http://ufcstats.com/fight-details/394b0347b0438622,3,5:00
"April 09, 2022",Women's Strawweight,http://ufcstats.com/fight-details/d8945e21a63e2451,3,5:00
"April 09, 2022",Lightweight,http://ufcstats.com/fight-details/15311d4b33d93004,3,5:00
"April 09, 2022",Welterweight,http://ufcstats.com/fight-details/313b85fe82b2ba80,3,5:00
"April 09, 2022",Middleweight,http://ufcstats.com/fight-details/7c6ed5b3d830d0cb,3,5:00
"April 09, 2022",Women's Bantamweight,http://ufcstats.com/fight-details/88c6e7f71b79fd65,3,5:00
"April 09, 2022",Welterweight,http://ufcstats.com/fight-details/7458a37feabf8788,1,3:41
"April 09, 2022",Heavyweight,http://ufcstats.com/fight-details/278b965694e563b2,1,3:39
"April 09, 2022",Women's Strawweight,http://ufcstats.com/fight-details/9e52a67410f2c879,3,5:00
"April 09, 2022",Bantamweight,http://ufcstats.com/fight-details/313c36ce9bde6cf6,3,5:00
"March 26, 2022",Heavyweight,http://ufcstats.com/fight-details/c4e866d9dd606faa,2,0:17
"March 26, 2022",Women's Flyweight,http://ufcstats.com/fight-details/1b650c76387c0f4b,1,3:57
"March 26, 2022",Welterweight,http://ufcstats.com/fight-details/f3c37e23ca30c87d,3,5:00
"March 26, 2022",Flyweight,http://ufcstats.com/fight-details/410e65e4d1782bfc,3,5:00
"March 26, 2022",Welterweight,http://ufcstats.com/fight-details/3f92025b29e06bfd,3,5:00
"March 26, 2022",Lightweight,http://ufcstats.com/fight-details/f6afaf2a39fa441c,3,5:00
"March 26, 2022",Women's Bantamweight,http://ufcstats.com/fight-details/bb31c77bddd1317e,3,5:00
"March 26, 2022",Bantamweight,http://ufcstats.com/fight-details/d0b7a79d3e7f3362,2,2:34
"March 26, 2022",Middleweight,http://ufcstats.com/fight-details/6ed495c177d69a3a,2,1:58
"March 26, 2022",Women's Flyweight,http://ufcstats.com/fight-details/3ecccdab76baa59c,3,5:00
"March 26, 2022",Flyweight,http://ufcstats.com/fight-details/82b2b97b85c7225c,3,5:00
"March 26, 2022",Featherweight,http://ufcstats.com/fight-details/97e522591ac7eb29,3,5:00
"March 19, 2022",Heavyweight,http://ufcstats.com/fight-details/06641a8c62e45661,1,3:45
"March 19, 2022",Featherweight,http://ufcstats.com/fight-details/ce3d94186567a684,1,2:33
"March 19, 2022",Lightweight,http://ufcstats.com/fight-details/001441f70c293931,1,3:49
"March 19, 2022",Welterweight,http://ufcstats.com/fight-details/bcd1e1d71a172d53,3,5:00
"March 19, 2022",Women's Flyweight,http://ufcstats.com/fight-details/5a878a6bebc973d7,3,1:52
"March 19, 2022",Lightweight,http://ufcstats.com/fight-details/a200b5dcbdd2506e,2,1:07
"March 19, 2022",Featherweight,http://ufcstats.com/fight-details/6e705b2365bc03fa,1,0:57
"March 19, 2022",Heavyweight,http://ufcstats.com/fight-details/ae989e21c3839b49,1,4:03
"March 19, 2022",Light Heavyweight,http://ufcstats.com/fight-details/766b4f5e77ab0860,1,3:57
"March 19, 2022",Bantamweight,http://ufcstats.com/fight-details/53d0df57a917c6a0,3,5:00
"March 19, 2022",Women's Strawweight,http://ufcstats.com/fight-details/5e378c52f26935d6,3,5:00
"March 19, 2022",Flyweight,http://ufcstats.com/fight-details/4c7e55061dc3bf89,1,0:58
"March 12, 2022",Light Heavyweight,http://ufcstats.com/fight-details/8aa16cc1ba99aac1,5,5:00
"March 12, 2022",Bantamweight,http://ufcstats.com/fight-details/9b46a662b8fa1d8d,1,2:06
"March 12, 2022",Featherweight,http://ufcstats.com/fight-details/70b8d357e89383bd,3,5:00
"March 12, 2022",Light Heavyweight,http://ufcstats.com/fight-details/23eec2d9cb2d78cd,2,0:25
"March 12, 2022",Lightweight,http://ufcstats.com/fight-details/463fac0e48505b62,1,3:17
"March 12, 2022",Middleweight,http://ufcstats.com/fight-details/226884e46a10865d,3,5:00
"March 12, 2022",Welterweight,http://ufcstats.com/fight-details/3b06c512abfa0494,3,5:00
"March 12, 2022",Women's Flyweight,http://ufcstats.com/fight-details/26fbee4ed13ff35d,3,5:00
"March 12, 2022",Bantamweight,http://ufcstats.com/fight-details/b70313eae7c24b27,3,5:00
"March 12, 2022",Featherweight,http://ufcstats.com/fight-details/5cad3ab6553e9ec9,2,4:42
"March 12, 2022",Women's Flyweight,http://ufcstats.com/fight-details/b55de7d791b9f62d,2,2:15
"March 12, 2022",Middleweight,http://ufcstats.com/fight-details/9cb78122a23e6a7d,1,3:41
"March 12, 2022",Bantamweight,http://ufcstats.com/fight-details/b400c29fbeee0206,1,2:07
"March 12, 2022",Light Heavyweight,http://ufcstats.com/fight-details/f10c2c84652ef573,3,0:44
"March 05, 2022",Welterweight,http://ufcstats.com/fight-details/d03d0abf331df751,5,5:00
"March 05, 2022",Catch Weight,http://ufcstats.com/fight-details/838bb84a5a976a9c,5,5:00
"March 05, 2022",Featherweight,http://ufcstats.com/fight-details/abd45edc07a8d9e3,3,5:00
"March 05, 2022",Welterweight,http://ufcstats.com/fight-details/43b43c5d439b2f98,2,0:38
"March 05, 2022",Heavyweight,http://ufcstats.com/fight-details/cda06ff86cfe4f5f,1,2:16
"March 05, 2022",Lightweight,http://ufcstats.com/fight-details/fce6ab43b7d09aa4,2,0:46
"March 05, 2022",Women's Strawweight,http://ufcstats.com/fight-details/9321b3c90ea5ca6c,3,5:00
"March 05, 2022",Light Heavyweight,http://ufcstats.com/fight-details/ee278a5a25744cac,3,5:00
"March 05, 2022",Women's Flyweight,http://ufcstats.com/fight-details/c6fc43c351b08bda,2,3:27
"March 05, 2022",Featherweight,http://ufcstats.com/fight-details/59d44b6888885500,1,3:15
"March 05, 2022",Flyweight,http://ufcstats.com/fight-details/c420c376cc1d149c,3,5:00
"March 05, 2022",Lightweight,http://ufcstats.com/fight-details/36d9337a27b71ba9,3,5:00
"March 05, 2022",Light Heavyweight,http://ufcstats.com/fight-details/d5323490163dde0e,3,5:00
"February 26, 2022",Catch Weight,http://ufcstats.com/fight-details/2f4d42e0b9696f71,1,3:23
"February 26, 2022",Middleweight,http://ufcstats.com/fight-details/01468f766dd7385c,2,1:29
"February 26, 2022",Women's Flyweight,http://ufcstats.com/fight-details/c4eb14c3de579842,3,5:00
"February 26, 2022",Lightweight,http://ufcstats.com/fight-details/8515f07911765f89,2,1:57
"February 26, 2022",Middleweight,http://ufcstats.com/fight-details/84d633d4a9fbf331,3,5:00
"February 26, 2022",Lightweight,http://ufcstats.com/fight-details/61a20ff34b6948ba,3,1:40
"February 26, 2022",Women's Featherweight,http://ufcstats.com/fight-details/f087a10a6f2bcc99,3,5:00
"February 26, 2022",Lightweight,http://ufcstats.com/fight-details/cb1f27818d46af0e,1,2:11
"February 26, 2022",Featherweight,http://ufcstats.com/fight-details/901e62b7af57f559,3,5:00
"February 26, 2022",Welterweight,http://ufcstats.com/fight-details/c5d5fcf290cc029e,1,2:02
"February 26, 2022",Flyweight,http://ufcstats.com/fight-details/181ceedcacc01d48,3,5:00
"February 19, 2022",Light Heavyweight,http://ufcstats.com/fight-details/f7865e5a6d009a87,1,2:55
"February 19, 2022",Catch Weight,http://ufcstats.com/fight-details/99fd8396cbe1df03,1,4:59
"February 19, 2022",Heavyweight,http://ufcstats.com/fight-details/93026443e5140415,3,5:00
"February 19, 2022",Lightweight,http://ufcstats.com/fight-details/958799d957945a3a,2,1:58
"February 19, 2022",Middleweight,http://ufcstats.com/fight-details/04e2d50c24a88dbd,3,5:00
"February 19, 2022",Featherweight,http://ufcstats.com/fight-details/25da52bc590ef664,1,4:24
"February 19, 2022",Women's Bantamweight,http://ufcstats.com/fight-details/e36a5d4d53b97d4e,1,3:44
"February 19, 2022",Featherweight,http://ufcstats.com/fight-details/2d8db91f91f68069,2,2:01
"February 19, 2022",Women's Strawweight,http://ufcstats.com/fight-details/33cc40fc1da409d3,3,5:00
"February 19, 2022",Bantamweight,http://ufcstats.com/fight-details/ea63f56779100678,3,3:33
"February 19, 2022",Featherweight,http://ufcstats.com/fight-details/528c208293bdef13,3,5:00
"February 19, 2022",Bantamweight,http://ufcstats.com/fight-details/8cd583f6d10692bc,3,5:00
"February 12, 2022",Middleweight,http://ufcstats.com/fight-details/ca8f73d038c4d6e7,5,5:00
"February 12, 2022",Heavyweight,http://ufcstats.com/fight-details/bb42336d6417914c,2,1:40
"February 12, 2022",Middleweight,http://ufcstats.com/fight-details/18a1617ee7356352,2,4:29
"February 12, 2022",Lightweight,http://ufcstats.com/fight-details/238832b58a66ae07,2,1:23
"February 12, 2022",Lightweight,http://ufcstats.com/fight-details/388adad23aaa9d39,3,5:00
"February 12, 2022",Heavyweight,http://ufcstats.com/fight-details/81c22cfa22002ea4,3,5:00
"February 12, 2022",Women's Flyweight,http://ufcstats.com/fight-details/b1e048825b5bbe1c,3,5:00
"February 12, 2022",Bantamweight,http://ufcstats.com/fight-details/a0ba726da4a50458,3,1:48
"February 12, 2022",Light Heavyweight,http://ufcstats.com/fight-details/3bebd99d5f94bec7,3,5:00
"February 12, 2022",Bantamweight,http://ufcstats.com/fight-details/19e742ccaa09cf08,3,5:00
"February 12, 2022",Middleweight,http://ufcstats.com/fight-details/c16bda7548181613,3,5:00
"February 12, 2022",Bantamweight,http://ufcstats.com/fight-details/821bef3a3394dd96,2,3:24
"February 12, 2022",Welterweight,http://ufcstats.com/fight-details/507080ccded73591,1,4:38
"February 12, 2022",Heavyweight,http://ufcstats.com/fight-details/6708f3a32861038a,3,5:00
"February 05, 2022",Middleweight,http://ufcstats.com/fight-details/4b67a1875390e7ad,5,5:00
"February 05, 2022",Middleweight,http://ufcstats.com/fight-details/ace166f26c2ac2e8,3,5:00
"February 05, 2022",Welterweight,http://ufcstats.com/fight-details/6b4c2cc27855506a,1,4:10
